date,daily_sales,temperature,precipitation,consumer_confidence,unemployment_rate,competitor_count,marketing_spend,promotion_active,avg_wait_time_min,repeat_customer_pct,labor_hours,staff_on_shift,day_of_week,month,is_weekend,prediction,residual,anomaly,split
2022-05-05,292600.2,71.78666666666666,0.15033333333333332,75.00500000000001,4.736833333333333,11.233333333333333,16671.1,0.1,8.71,0.47531666666666667,2745.5,345.0,3,5,0,289756.8004000011,2843.3995999988983,0,train
2022-05-06,347960.2,70.29333333333334,0.0925,74.94666666666667,4.7316666666666665,11.316666666666666,15232.57,0.11666666666666667,9.421666666666665,0.48155000000000003,3284.7,408.0,4,5,0,344748.50753333414,3211.6924666658742,0,train
2022-05-07,373346.0,72.46333333333334,0.08333333333333333,75.11166666666666,4.7571666666666665,11.333333333333334,15824.96,0.08333333333333333,9.275,0.46664999999999995,3707.6,462.0,5,5,1,374733.3648666668,-1387.3648666667868,0,train
2022-05-08,368835.36,72.93166666666666,0.08566666666666668,75.14,4.756666666666666,10.45,18920.01,0.15,8.965,0.4628,3582.3,447.0,6,5,1,367555.6487666665,1279.7112333335099,0,train
2022-05-09,263703.18,67.95,0.114,75.09666666666666,4.7508333333333335,10.2,18488.53,0.13333333333333333,9.186666666666667,0.4933666666666667,2491.9,308.0,0,5,0,263006.71800000034,696.4619999996503,0,train
2022-05-10,281247.31,68.27666666666667,0.1105,75.16666666666667,4.752166666666667,10.966666666666667,16356.24,0.2,8.911666666666667,0.46636666666666665,2659.3,334.0,1,5,0,281046.21936666744,201.09063333255472,0,train
2022-05-11,281308.71,70.78999999999999,0.11433333333333334,75.135,4.749,11.433333333333334,17984.51,0.13333333333333333,9.285,0.48485,2715.0,343.0,2,5,0,283525.29733333277,-2216.587333332747,0,train
2022-05-12,300513.25,71.90666666666667,0.08966666666666666,75.17333333333333,4.738166666666667,10.483333333333333,17823.91,0.13333333333333333,8.983333333333333,0.49191666666666667,2869.3,363.0,3,5,0,301503.31363333313,-990.0636333331349,0,train
2022-05-13,343256.53,69.41499999999999,0.097,75.09333333333333,4.7445,10.2,16897.43,0.06666666666666667,9.393333333333334,0.48023333333333335,3329.8,416.0,4,5,0,342907.02656666713,349.50343333289493,0,train
2022-05-14,378433.92,70.36999999999999,0.10716666666666666,75.00666666666666,4.7589999999999995,10.95,16348.39,0.13333333333333333,9.501666666666667,0.47464999999999996,3639.4,462.0,5,5,1,377510.6884666675,923.231533332495,0,train
2022-05-15,353532.33,70.155,0.096,75.05833333333334,4.7415,11.166666666666666,16011.55,0.2,8.865,0.47715,3606.9,446.0,6,5,1,356450.21626666555,-2917.886266665533,0,train
2022-05-16,271906.25,70.81333333333333,0.14966666666666667,75.03,4.741666666666666,11.316666666666666,19385.6,0.15,8.93,0.48591666666666666,2566.8,322.0,0,5,0,271674.70569999976,231.5443000002415,0,train
2022-05-17,273826.71,70.25333333333333,0.06066666666666667,75.12833333333333,4.7585,10.933333333333334,18492.61,0.11666666666666667,9.231666666666666,0.47028333333333333,2552.7,321.0,1,5,0,273244.0778666662,582.6321333338274,0,train
2022-05-18,272482.57,69.39666666666668,0.1396666666666667,74.99166666666666,4.794,10.366666666666667,18482.7,0.11666666666666667,9.176666666666668,0.4753833333333333,2536.9,319.0,2,5,0,271257.229633333,1225.3403666670201,0,train
2022-05-19,302616.39,69.53166666666667,0.07866666666666666,74.96499999999999,4.804166666666666,11.2,17156.11,0.06666666666666667,8.66,0.4784,2935.1,364.0,3,5,0,301441.4971000002,1174.8928999998025,0,train
2022-05-20,351129.98,69.59166666666667,0.14066666666666666,74.90333333333334,4.798333333333333,11.15,17629.22,0.13333333333333333,9.023333333333333,0.4698833333333334,3389.8,426.0,4,5,0,350637.29116666684,492.68883333314443,0,train
2022-05-21,381348.13,71.825,0.08549999999999999,74.81666666666666,4.8005,10.75,19836.41,0.2,8.846666666666666,0.48181666666666667,3723.5,468.0,5,5,1,382541.0922999991,-1192.9622999990825,0,train
2022-05-22,357294.35,71.23833333333333,0.059500000000000004,74.80166666666668,4.784833333333333,10.466666666666667,17433.09,0.11666666666666667,8.511666666666667,0.48989999999999995,3534.6,444.0,6,5,1,359677.2842333323,-2382.934233332344,0,train
2022-05-23,263631.17,72.39,0.041666666666666664,74.79333333333334,4.744833333333333,10.366666666666667,18599.97,0.2,9.356666666666666,0.4631166666666667,2444.8,305.0,0,5,0,260660.90350000074,2970.266499999241,0,train
2022-05-24,271221.62,69.79333333333334,0.10466666666666667,74.78333333333333,4.759166666666667,11.316666666666666,17799.43,0.18333333333333332,9.331666666666667,0.46854999999999997,2612.1,328.0,1,5,0,273027.7149999997,-1806.094999999681,0,train
2022-05-25,281765.39,74.25500000000001,0.08166666666666668,74.74833333333332,4.752833333333333,10.35,15848.85,0.18333333333333332,9.285,0.45899999999999996,2664.7,335.0,2,5,0,282237.721766667,-472.3317666669609,0,train
2022-05-26,298654.78,70.47166666666666,0.11483333333333333,74.67166666666667,4.733833333333333,10.266666666666667,17307.18,0.11666666666666667,8.646666666666667,0.4723333333333333,2848.8,358.0,3,5,0,297116.9216000004,1537.858399999619,0,train
2022-05-27,338716.65,72.17166666666667,0.10116666666666667,74.605,4.7363333333333335,11.5,17606.96,0.13333333333333333,9.668333333333333,0.48525,3317.3,413.0,4,5,0,340332.4444333343,-1615.7944333342602,0,train
2022-05-28,375214.14,70.615,0.12583333333333332,74.82333333333332,4.734666666666667,10.033333333333333,20635.69,0.1,9.103333333333333,0.48943333333333333,3532.0,445.0,5,5,1,369080.2741666671,6133.865833332937,1,train
2022-05-29,357394.16000000003,70.14333333333333,0.14566666666666667,74.78666666666666,4.7375,11.316666666666666,17459.27,0.1,8.341666666666667,0.46495,3575.8,447.0,6,5,1,358772.4078666651,-1378.2478666650713,0,train
2022-05-30,266770.39,71.62333333333332,0.16633333333333333,74.735,4.7615,11.183333333333334,19029.34,0.2,8.610000000000001,0.4608333333333333,2502.2,315.0,0,5,0,266303.8785333337,466.5114666662994,0,train
2022-05-31,272601.36,69.90333333333334,0.09416666666666668,74.81833333333334,4.775333333333333,10.75,17165.77,0.2,8.604999999999999,0.4721666666666666,2618.3,326.0,1,5,0,272136.4342666663,464.92573333368637,0,train
2022-06-01,285741.32,78.34166666666667,0.12633333333333333,74.73166666666667,4.771166666666667,10.95,17822.7,0.06666666666666667,9.113333333333335,0.48190000000000005,2657.2,334.0,2,6,0,284528.6740666658,1212.6459333341918,0,train
2022-06-02,305818.71,75.4,0.08900000000000001,74.785,4.786333333333333,11.6,20335.86,0.15,9.418333333333333,0.48288333333333333,2885.7,363.0,3,6,0,304102.4242333324,1716.2857666676282,0,train
2022-06-03,361768.16,75.22666666666667,0.10083333333333333,74.74499999999999,4.7775,10.25,18046.3,0.1,9.128333333333334,0.46623333333333333,3387.0,425.0,4,6,0,356640.6065999983,5127.553400001663,0,train
2022-06-04,385110.57,76.17333333333333,0.11733333333333333,74.65,4.801833333333334,11.0,17930.8,0.13333333333333333,9.03,0.4797166666666667,3926.9,484.0,5,6,1,387670.1894333318,-2559.619433331769,0,train
2022-06-05,364925.18,76.35,0.0545,74.57833333333333,4.7835,11.733333333333333,16340.880000000001,0.13333333333333333,8.488333333333333,0.46108333333333335,3607.1,452.0,6,6,1,365082.46646666806,-157.2864666680689,0,train
2022-06-06,272901.59,76.47166666666666,0.06933333333333333,74.56833333333334,4.7795,11.2,18275.54,0.08333333333333333,8.841666666666667,0.47378333333333333,2628.1,324.0,0,6,0,273338.64980000106,-437.0598000010359,0,train
2022-06-07,289527.24,74.92166666666667,0.11933333333333333,74.52333333333333,4.7905,11.166666666666666,17279.65,0.21666666666666667,8.303333333333333,0.45886666666666664,2808.8,348.0,1,6,0,288586.5817333328,940.6582666672184,0,train
2022-06-08,288187.78,78.46666666666667,0.0735,74.37833333333333,4.7843333333333335,10.1,18014.17,0.06666666666666667,9.476666666666667,0.4863,2712.1,334.0,2,6,0,286877.8580666671,1309.9219333329238,0,train
2022-06-09,307243.73,75.48166666666665,0.08833333333333333,74.35333333333332,4.786166666666667,10.666666666666666,18310.329999999998,0.11666666666666667,9.485000000000001,0.4878,2891.3,364.0,3,6,0,306028.92359999975,1214.8064000002341,0,train
2022-06-10,358144.91,76.105,0.076,74.51,4.814666666666667,11.766666666666667,16155.43,0.05,8.283333333333333,0.47405,3493.1,440.0,4,6,0,357144.5258999984,1000.3841000015964,0,train
2022-06-11,390434.52,77.21000000000001,0.11516666666666667,74.55166666666668,4.812666666666667,11.2,19297.7,0.08333333333333333,8.626666666666667,0.48660000000000003,3892.7,488.0,5,6,1,393856.798866666,-3422.2788666659617,0,train
2022-06-12,370739.33,76.61166666666666,0.096,74.605,4.808000000000001,11.483333333333333,18685.239999999998,0.16666666666666666,8.951666666666666,0.48401666666666665,3692.1,456.0,6,6,1,370358.07906666555,381.2509333344642,0,train
2022-06-13,275726.79,78.48666666666666,0.0465,74.69666666666667,4.816333333333334,10.55,18858.51,0.11666666666666667,9.128333333333334,0.47729999999999995,2610.5,330.0,0,6,0,276635.30520000024,-908.5152000002563,0,train
2022-06-14,284667.62,76.02166666666668,0.10450000000000001,74.78666666666666,4.824,10.966666666666667,16273.880000000001,0.06666666666666667,8.771666666666667,0.4583833333333333,2726.7,345.0,1,6,0,285767.91026666673,-1100.290266666736,0,train
2022-06-15,290891.89,75.48166666666665,0.08916666666666667,74.75666666666666,4.828333333333333,11.383333333333333,15282.210000000001,0.11666666666666667,8.01,0.4668833333333334,2850.0,363.0,2,6,0,292920.0720000003,-2028.1820000002626,0,train
2022-06-16,312461.62,75.07666666666667,0.08733333333333333,74.75166666666668,4.829833333333334,10.616666666666667,17606.91,0.11666666666666667,8.148333333333333,0.48211666666666664,3171.8,396.0,3,6,0,316945.0989333337,-4483.47893333371,0,train
2022-06-17,358074.38,75.53833333333334,0.14133333333333334,74.71166666666666,4.833166666666667,10.45,17943.86,0.08333333333333333,9.504999999999999,0.4708833333333333,3406.2,430.0,4,6,0,357572.3435666659,502.0364333341131,0,train
2022-06-18,385125.47,75.55666666666666,0.06983333333333334,74.69,4.833,11.55,16850.21,0.05,8.841666666666667,0.4774333333333333,3855.1,480.0,5,6,1,386016.04196666606,-890.571966666088,0,train
2022-06-19,372676.22,75.325,0.06716666666666667,74.53500000000001,4.8015,10.85,18844.9,0.06666666666666667,8.813333333333333,0.4804833333333333,3618.4,455.0,6,6,1,370539.6312333326,2136.5887666673516,0,train
2022-06-20,276676.13,74.74166666666666,0.14816666666666667,74.35,4.792333333333334,10.966666666666667,19902.85,0.21666666666666667,9.293333333333333,0.4781333333333333,2670.0,330.0,0,6,0,277685.87740000006,-1009.7474000000511,0,train
2022-06-21,292706.8,73.52833333333334,0.08283333333333334,74.35,4.807,10.633333333333333,17748.42,0.08333333333333333,9.078333333333335,0.4722,2735.3,340.0,1,6,0,290608.1287999989,2098.6712000010884,0,train
2022-06-22,289220.17,77.28166666666667,0.08650000000000001,74.28,4.810666666666666,11.716666666666667,18312.28,0.16666666666666666,8.8,0.4780833333333333,2859.6,361.0,2,6,0,292290.1227666674,-3069.952766667411,0,train
2022-06-23,303948.65,74.46000000000001,0.14416666666666667,74.19,4.812166666666667,10.966666666666667,18379.35,0.1,9.441666666666666,0.47258333333333336,2845.5,356.0,3,6,0,302254.7283000006,1693.9216999994242,0,train
2022-06-24,361887.53,75.98666666666666,0.07816666666666668,74.20333333333333,4.802333333333333,11.383333333333333,18972.43,0.2,9.246666666666666,0.4632833333333333,3568.5,446.0,4,6,0,362616.30283333396,-728.7728333339328,0,train
2022-06-25,379466.12,76.56333333333333,0.12666666666666668,74.11999999999999,4.783666666666666,11.233333333333333,15290.17,0.18333333333333332,9.133333333333333,0.46905,3686.6,474.0,5,6,1,380151.337533334,-685.2175333339837,0,train
2022-06-26,384675.17,74.61666666666666,0.11233333333333334,74.05833333333334,4.7645,10.766666666666667,16362.06,0.11666666666666667,10.011666666666667,0.46595000000000003,3727.3,462.0,6,6,1,382745.25846666755,1929.9115333324298,0,train
2022-06-27,274691.44,75.71833333333333,0.1,73.99333333333334,4.757333333333333,11.25,17351.2,0.18333333333333332,8.645000000000001,0.45165,2757.5,340.0,0,6,0,279107.82313333265,-4416.3831333326525,0,train
2022-06-28,283837.04,75.78666666666666,0.166,73.96166666666666,4.801166666666666,11.116666666666667,17902.6,0.11666666666666667,8.871666666666666,0.4873166666666667,2774.6,344.0,1,6,0,285724.82296666724,-1887.7829666672624,0,train
2022-06-29,293868.41,75.84333333333333,0.10433333333333333,74.05,4.802833333333334,10.883333333333333,18795.46,0.1,8.523333333333333,0.48025,2848.4,355.0,2,6,0,293396.27186666534,472.1381333346362,0,train
2022-06-30,305600.2,76.75166666666668,0.08916666666666667,74.08500000000001,4.787999999999999,11.133333333333333,15483.78,0.03333333333333333,8.513333333333334,0.47454999999999997,2947.1,372.0,3,6,0,306321.13763333403,-720.9376333340188,0,train
2022-07-01,372068.62,75.90333333333334,0.062000000000000006,73.93166666666666,4.7668333333333335,11.033333333333333,16961.36,0.15,9.028333333333334,0.4856166666666667,3627.2,453.0,4,7,0,371003.553066667,1065.0669333330006,0,train
2022-07-02,399771.49,73.65833333333333,0.083,73.91166666666666,4.797666666666667,11.083333333333334,16030.46,0.05,8.926666666666668,0.47368333333333335,3978.8,489.0,5,7,1,398342.05549999885,1429.434500001138,0,train
2022-07-03,393588.99,77.10833333333333,0.12816666666666668,74.03166666666667,4.78,10.483333333333333,17967.81,0.1,9.35,0.4527333333333334,3754.4,470.0,6,7,1,390525.35916666535,3063.6308333346387,0,train
2022-07-04,288049.11,78.97333333333333,0.11183333333333333,73.95166666666667,4.7935,11.0,15835.9,0.06666666666666667,8.928333333333335,0.46658333333333335,2689.9,336.0,0,7,0,286189.5920333329,1859.5179666670738,0,train
2022-07-05,301417.32,77.205,0.07133333333333333,74.05666666666666,4.7876666666666665,10.783333333333333,16591.7,0.08333333333333333,8.698333333333332,0.4756,2890.2,363.0,1,7,0,300112.5863666655,1304.7336333345156,0,train
2022-07-06,304340.88,77.22,0.112,74.08500000000001,4.796,11.133333333333333,16747.15,0.1,9.191666666666666,0.48125,2952.4,367.0,2,7,0,304016.57586666633,324.30413333367324,0,train
2022-07-07,319521.68,74.33666666666666,0.07316666666666666,74.00666666666666,4.769833333333334,10.75,16120.75,0.16666666666666666,8.586666666666668,0.4813,3104.5,388.0,3,7,0,318924.3290333346,597.3509666653699,0,train
2022-07-08,372463.46,78.9,0.0735,73.85833333333333,4.769666666666667,11.133333333333333,17592.19,0.1,8.696666666666665,0.4733333333333334,3685.4,465.0,4,7,0,374608.26983333187,-2144.8098333318485,0,train
2022-07-09,412476.54,77.92333333333333,0.12200000000000001,73.91000000000001,4.768666666666666,11.083333333333334,18729.47,0.15,8.801666666666668,0.4864,4143.1,519.0,5,7,1,407519.08593333483,4957.454066665145,0,train
2022-07-10,388536.1,77.885,0.0925,73.895,4.767166666666666,10.65,19118.98,0.18333333333333332,9.541666666666666,0.48395,3801.0,481.0,6,7,1,388870.2812333319,-334.18123333191033,0,train
2022-07-11,288183.81,77.50333333333333,0.195,73.90666666666667,4.769833333333334,11.2,15529.89,0.16666666666666666,8.871666666666666,0.47131666666666666,2789.2,348.0,0,7,0,288116.3917333342,67.41826666577253,0,train
2022-07-12,295489.36,74.71833333333333,0.12883333333333333,73.955,4.774166666666667,10.366666666666667,16744.89,0.13333333333333333,8.468333333333334,0.48524999999999996,2943.3,363.0,1,7,0,296360.90749999956,-871.5474999995786,0,train
2022-07-13,306951.05,76.24833333333335,0.13183333333333333,73.90333333333334,4.767333333333334,11.316666666666666,16105.64,0.05,8.913333333333332,0.4638833333333333,2952.7,372.0,2,7,0,307548.9057333322,-597.8557333322242,0,train
2022-07-14,320040.44,77.27666666666667,0.13316666666666668,73.86666666666666,4.7586666666666675,11.55,15646.66,0.06666666666666667,8.623333333333333,0.4903666666666667,3142.5,393.0,3,7,0,320783.3965666657,-742.9565666656708,0,train
2022-07-15,374748.8,76.53500000000001,0.1055,73.76333333333334,4.745333333333334,11.25,18057.75,0.13333333333333333,9.0,0.46601666666666663,3636.1,461.0,4,7,0,375452.162633332,-703.362633332028,0,train
2022-07-16,406424.58,77.13166666666666,0.12566666666666668,73.72166666666666,4.7428333333333335,11.35,21001.3,0.2,8.778333333333334,0.47153333333333336,4059.4,513.0,5,7,1,405368.387966666,1056.192033333995,0,train
2022-07-17,397488.61,75.96000000000001,0.12216666666666667,73.62166666666667,4.731833333333333,11.766666666666667,20607.1,0.08333333333333333,8.866666666666667,0.46941666666666665,3836.0,480.0,6,7,1,394030.0050333327,3458.604966667306,0,train
2022-07-18,288574.72000000003,77.25,0.13399999999999998,73.66333333333334,4.715166666666666,11.3,17317.13,0.11666666666666667,9.276666666666667,0.4746166666666667,2710.4,338.0,0,7,0,287279.91149999946,1294.8085000005667,0,train
2022-07-19,298674.32,78.91499999999999,0.09716666666666667,73.58666666666666,4.676333333333333,11.916666666666666,17998.46,0.1,8.575,0.4691,2847.5,356.0,1,7,0,297254.1848333325,1420.1351666675182,0,train
2022-07-20,306884.69,78.93333333333334,0.08383333333333334,73.61666666666666,4.687833333333333,10.883333333333333,18303.15,0.16666666666666666,8.485000000000001,0.4935333333333334,3092.7,380.0,2,7,0,310151.8091999991,-3267.1191999990842,0,train
2022-07-21,321670.53,77.32833333333333,0.10166666666666667,73.72666666666667,4.7005,10.816666666666666,17496.28,0.16666666666666666,9.081666666666667,0.46568333333333334,3127.2999999999997,394.0,3,7,0,322281.3273666674,-610.7973666673643,0,train
2022-07-22,369940.69,77.57333333333332,0.12966666666666668,73.57666666666667,4.7135,10.966666666666667,17231.2,0.11666666666666667,9.361666666666668,0.45846666666666663,3631.2,451.0,4,7,0,370015.5709333324,-74.88093333237339,0,train
2022-07-23,402155.62,75.345,0.064,73.47666666666667,4.706833333333334,10.533333333333333,18289.06,0.08333333333333333,9.543333333333333,0.4676,3887.3,490.0,5,7,1,400665.67843333445,1489.9415666655404,0,train
2022-07-24,390712.68,77.81333333333333,0.0875,73.36,4.692666666666667,11.5,17301.86,0.18333333333333332,9.535,0.47473333333333334,3861.1,482.0,6,7,1,390498.85133333533,213.82866666465998,0,train
2022-07-25,283274.42,77.79666666666667,0.0945,73.525,4.684,11.933333333333334,19354.12,0.15,9.318333333333333,0.4825666666666667,2742.2,342.0,0,7,0,284704.45636666747,-1430.036366667482,0,train
2022-07-26,303525.91,77.72833333333332,0.1645,73.66499999999999,4.6985,11.15,15849.83,0.16666666666666666,9.196666666666665,0.48433333333333334,2834.8,355.0,1,7,0,300938.5557666653,2587.354233334656,0,train
2022-07-27,309612.91,80.08833333333334,0.12166666666666666,73.63333333333334,4.680666666666666,10.916666666666666,15673.76,0.08333333333333333,8.641666666666667,0.5023166666666666,2941.8,373.0,2,7,0,308780.96986666514,831.940133334836,0,train
2022-07-28,326017.75,79.01833333333335,0.0745,73.72833333333332,4.662833333333333,10.833333333333334,15645.38,0.06666666666666667,9.296666666666665,0.4799666666666667,3053.9,388.0,3,7,0,323574.78786666674,2442.9621333332616,0,train
2022-07-29,373446.74,78.96333333333334,0.06666666666666667,73.74,4.650166666666666,11.483333333333333,15213.92,0.08333333333333333,9.125,0.48708333333333337,3680.5,459.0,4,7,0,373353.2373333322,93.50266666780226,0,train
2022-07-30,412788.47,76.80166666666668,0.16116666666666665,73.66499999999999,4.647166666666666,11.433333333333334,18241.66,0.15,9.176666666666668,0.4816333333333333,3945.8,501.0,5,7,1,407594.5755666662,5193.894433333771,0,train
2022-07-31,393597.98,77.27833333333334,0.113,73.80166666666666,4.664666666666666,10.95,18067.52,0.13333333333333333,8.186666666666666,0.47154999999999997,3951.0,493.0,6,7,1,396531.4427666673,-2933.462766667304,0,train
2022-08-01,282537.47000000003,77.425,0.11083333333333334,73.865,4.668666666666667,11.133333333333333,17466.04,0.1,9.031666666666666,0.48190000000000005,2595.1,323.0,0,8,0,279987.06493333285,2550.405066667183,0,train
2022-08-02,295195.23,76.985,0.087,73.885,4.677666666666667,11.45,18656.92,0.05,8.403333333333332,0.47291666666666665,2798.6,350.0,1,8,0,293541.0303,1654.1996999999974,0,train
2022-08-03,297521.06,75.62333333333332,0.07283333333333333,73.825,4.688166666666667,11.033333333333333,17100.01,0.21666666666666667,9.478333333333333,0.47035,2889.5,361.0,2,8,0,299140.551633334,-1619.4916333340225,0,train
2022-08-04,316176.56,75.72666666666667,0.16533333333333333,73.78833333333334,4.6995000000000005,10.75,18930.57,0.11666666666666667,9.103333333333333,0.4637,2978.1,375.0,3,8,0,313105.5801666673,3070.9798333327053,0,train
2022-08-05,355685.11,76.24666666666667,0.10316666666666667,73.895,4.681,10.683333333333334,17833.56,0.1,9.25,0.4711166666666667,3398.9,430.0,4,8,0,356407.572266666,-722.4622666659998,0,train
2022-08-06,395406.6,75.82,0.07616666666666667,73.93833333333333,4.699333333333333,10.683333333333334,16093.8,0.15,9.258333333333333,0.47119999999999995,3875.2,481.0,5,8,1,393989.26016666554,1417.3398333344376,0,train
2022-08-07,382283.88,75.83333333333333,0.16049999999999998,73.96666666666667,4.677666666666667,11.383333333333333,17486.1,0.15,9.186666666666667,0.46798333333333336,3743.0,470.0,6,8,1,385121.7914333325,-2837.9114333324833,0,train
2022-08-08,279768.98,72.81666666666666,0.095,74.00833333333334,4.701833333333334,11.733333333333333,19316.77,0.13333333333333333,8.81,0.4832,2720.7,335.0,0,8,0,279901.49396666663,-132.51396666665096,0,train
2022-08-09,283468.42,76.44833333333332,0.07916666666666666,74.09,4.702166666666667,11.483333333333333,16244.369999999999,0.11666666666666667,9.28,0.4638666666666667,2762.6,342.0,1,8,0,285448.8199000009,-1980.3999000008916,0,train
2022-08-10,298084.8,76.05,0.1285,74.04666666666667,4.696833333333333,11.183333333333334,15486.57,0.11666666666666667,9.26,0.46623333333333333,2853.5,359.0,2,8,0,299658.9301666654,-1574.130166665418,0,train
2022-08-11,311518.59,75.70166666666667,0.10616666666666667,73.91833333333334,4.693666666666667,9.883333333333333,19968.489999999998,0.13333333333333333,9.133333333333333,0.48210000000000003,3063.3,387.0,3,8,0,315329.88630000147,-3811.2963000014424,0,train
2022-08-12,363745.4,73.66166666666666,0.13366666666666666,73.75,4.6899999999999995,11.6,16893.91,0.06666666666666667,8.639999999999999,0.46968333333333334,3594.5,447.0,4,8,0,363596.0604333346,149.33956666541053,0,train
2022-08-13,391782.5,75.62666666666668,0.12883333333333333,73.71833333333333,4.685833333333333,10.95,15977.99,0.08333333333333333,9.003333333333334,0.4779666666666667,3789.2,475.0,5,8,1,388625.66156666673,3156.838433333265,0,train
2022-08-14,385578.04,73.79333333333334,0.0915,73.64,4.700500000000001,11.733333333333333,16931.67,0.11666666666666667,8.553333333333335,0.4829833333333333,3824.7,482.0,6,8,1,387052.75596666796,-1474.71596666798,0,train
2022-08-15,287365.2,75.48833333333333,0.07366666666666667,73.7,4.700166666666666,11.133333333333333,17110.0,0.08333333333333333,8.91,0.48960000000000004,2645.0,329.0,0,8,0,282753.1651000008,4612.034899999213,0,train
2022-08-16,286030.83,73.93,0.10316666666666667,73.645,4.711,11.116666666666667,17543.56,0.06666666666666667,9.254999999999999,0.4849833333333333,2718.9,341.0,1,8,0,286243.0900666659,-212.26006666588364,0,train
2022-08-17,295084.52,78.24,0.06466666666666666,73.68166666666666,4.708833333333334,11.766666666666667,15421.38,0.05,8.74,0.4732,2747.2,349.0,2,8,0,293437.48240000027,1647.0375999997486,0,train
2022-08-18,313662.88,75.77666666666667,0.12533333333333335,73.795,4.714166666666667,11.483333333333333,15751.59,0.08333333333333333,9.051666666666668,0.4785333333333333,2943.7,372.0,3,8,0,311788.3060999995,1874.5739000004833,0,train
2022-08-19,358552.21,76.56833333333334,0.09233333333333334,73.7,4.729666666666666,11.5,17204.57,0.11666666666666667,9.296666666666665,0.47983333333333333,3503.7,438.0,4,8,0,359583.7547666654,-1031.5447666653781,0,train
2022-08-20,405518.06,78.26166666666667,0.05616666666666667,73.75333333333333,4.7235000000000005,11.2,17478.34,0.11666666666666667,8.756666666666666,0.45621666666666666,3868.2,485.0,5,8,1,400376.3941333343,5141.665866665717,0,train
2022-08-21,373760.55,78.45333333333333,0.16299999999999998,73.74833333333332,4.7055,10.983333333333333,17336.69,0.11666666666666667,9.676666666666668,0.47414999999999996,3698.5,465.0,6,8,1,376587.7941333324,-2827.244133332395,0,train
2022-08-22,274296.95,78.24833333333332,0.11383333333333333,73.86333333333333,4.727833333333334,10.533333333333333,17556.97,0.1,9.551666666666668,0.48155000000000003,2577.6,323.0,0,8,0,274694.82596666756,-397.8759666675469,0,train
2022-08-23,287850.2,78.57666666666667,0.08833333333333333,73.83,4.7295,11.916666666666666,16482.26,0.11666666666666667,8.55,0.4699666666666667,2790.4,345.0,1,8,0,287365.10846666765,485.09153333236463,0,train
2022-08-24,296571.55,73.86166666666666,0.07816666666666668,73.78833333333334,4.757666666666666,10.766666666666667,17139.96,0.11666666666666667,8.76,0.4762333333333333,2919.6,366.0,2,8,0,298241.46203333203,-1669.9120333320461,0,train
2022-08-25,313176.02,75.74,0.12183333333333332,73.59333333333333,4.770833333333333,11.466666666666667,17705.21,0.18333333333333332,8.736666666666668,0.47228333333333333,3053.1,385.0,3,8,0,314921.88789999986,-1745.8678999998374,0,train
2022-08-26,362592.93,75.92166666666667,0.09483333333333334,73.63333333333334,4.757666666666667,10.816666666666666,17952.53,0.05,8.938333333333333,0.47645,3523.2,442.0,4,8,0,362773.91186666826,-180.9818666682695,0,train
2022-08-27,390558.99,76.3,0.10333333333333333,73.68166666666666,4.7565,10.4,17968.49,0.1,9.208333333333334,0.48105,3825.0,479.0,5,8,1,389864.26343333186,694.7265666681342,0,train
2022-08-28,370442.0,79.70833333333333,0.11033333333333334,73.53833333333334,4.7620000000000005,11.333333333333334,16491.48,0.08333333333333333,8.703333333333335,0.48438333333333333,3624.7,457.0,6,8,1,371445.8934,-1003.8934000000008,0,train
2022-08-29,282642.18,75.75500000000001,0.15366666666666667,73.52333333333333,4.768,10.866666666666667,16754.989999999998,0.06666666666666667,9.201666666666666,0.4579333333333333,2643.3,335.0,0,8,0,282730.682133334,-88.50213333399734,0,train
2022-08-30,292726.31,74.43833333333333,0.060500000000000005,73.435,4.778666666666666,11.1,17508.44,0.1,8.741666666666667,0.4734166666666667,2781.2,343.0,1,8,0,290631.2955000008,2095.0144999991753,0,train
2022-08-31,300021.71,74.48,0.095,73.395,4.792,11.55,18933.6,0.13333333333333333,8.878333333333334,0.47785,2867.0,357.0,2,8,0,299783.1683333327,238.54166666732635,0,train
2022-09-01,298983.33,69.77,0.14733333333333334,73.46499999999999,4.781666666666666,11.1,20757.68,0.16666666666666666,9.84,0.48696666666666666,2771.0,349.0,3,9,0,296645.14779999905,2338.1822000009706,0,train
2022-09-02,335886.66,70.46166666666666,0.07483333333333334,73.69833333333332,4.7805,11.35,18258.4,0.15,8.238333333333333,0.48655000000000004,3327.0,416.0,4,9,0,337998.6058999985,-2111.9458999985363,0,train
2022-09-03,371646.13,71.06833333333334,0.0635,73.71666666666667,4.758166666666667,11.533333333333333,19540.74,0.11666666666666667,9.158333333333333,0.48821666666666663,3589.4,448.0,5,9,1,369277.6283999992,2368.5016000008327,0,train
2022-09-04,355990.3,70.49333333333334,0.097,73.84333333333333,4.780833333333334,11.466666666666667,18115.78,0.2,9.398333333333333,0.4646166666666666,3484.3,437.0,6,9,1,357108.6996999988,-1118.3996999987867,0,train
2022-09-05,263089.56,69.74666666666667,0.09466666666666666,73.89833333333333,4.788166666666667,10.633333333333333,15672.27,0.06666666666666667,8.93,0.4766166666666667,2532.0,312.0,0,9,0,263096.64226666733,-7.082266667333897,0,train
